user_id,train_movies
208,"Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Being There (1979)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Graduate, The (1967)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Groundhog Day (1993)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Sleepless in Seattle (1993)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Back to the Future (1985)"", Movie Genre: Comedy, Sci-Fi Rating: 3,
Movie name: ""Annie Hall (1977)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Somewhere in Time (1980)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 1,
Movie name: ""Duck Soup (1933)"", Movie Genre: Comedy, War Rating: 4"
2,"Movie name: ""Rosewood (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Shall We Dance? (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""3 Ninjas: High Noon At Mega Mountain (1998)"", Movie Genre: Action, Children's Rating: 1,
Movie name: ""Ulee's Gold (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Fierce Creatures (1997)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Midnight in the Garden of Good and Evil (1997)"", Movie Genre: Comedy, Crime, Drama, Mystery Rating: 3,
Movie name: ""River Wild, The (1994)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Mighty Aphrodite (1995)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Up Close and Personal (1996)"", Movie Genre: Drama, Romance Rating: 3"
205,"Movie name: ""Fly Away Home (1996)"", Movie Genre: Adventure, Children's Rating: 3,
Movie name: ""As Good As It Gets (1997)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 1,
Movie name: ""Shadow Conspiracy (1997)"", Movie Genre: Thriller Rating: 1,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 3,
Movie name: ""Game, The (1997)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 4,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 3"
248,"Movie name: ""Jaws (1975)"", Movie Genre: Action, Horror Rating: 4,
Movie name: ""Wild Bunch, The (1969)"", Movie Genre: Western Rating: 4,
Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 5,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 3,
Movie name: ""Trainspotting (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""Raiders of the Lost Ark (1981)"", Movie Genre: Action, Adventure Rating: 3,
Movie name: ""Godfather, The (1972)"", Movie Genre: Action, Crime, Drama Rating: 5,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 2,
Movie name: ""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"", Movie Genre: Sci-Fi, War Rating: 2,
Movie name: ""Psycho (1960)"", Movie Genre: Horror, Romance, Thriller Rating: 3"
93,"Movie name: ""Space Jam (1996)"", Movie Genre: Adventure, Animation, Children's, Comedy, Fantasy Rating: 3,
Movie name: ""Very Brady Sequel, A (1996)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Mr. Holland's Opus (1995)"", Movie Genre: Drama Rating: 5,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4,
Movie name: ""That Thing You Do! (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""First Wives Club, The (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Mars Attacks! (1996)"", Movie Genre: Action, Comedy, Sci-Fi, War Rating: 4,
Movie name: ""Matilda (1996)"", Movie Genre: Children's, Comedy Rating: 5,
Movie name: ""One Fine Day (1996)"", Movie Genre: Drama, Romance Rating: 4"
159,"Movie name: ""Grumpier Old Men (1995)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Godfather, The (1972)"", Movie Genre: Action, Crime, Drama Rating: 5,
Movie name: ""Grease 2 (1982)"", Movie Genre: Comedy, Musical, Romance Rating: 2,
Movie name: ""Executive Decision (1996)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""George of the Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 4,
Movie name: ""Austin Powers: International Man of Mystery (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""One Fine Day (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Truth About Cats & Dogs, The (1996)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 3"
146,"Movie name: ""Fast, Cheap & Out of Control (1997)"", Movie Genre: Documentary Rating: 5,
Movie name: ""Devil's Advocate, The (1997)"", Movie Genre: Crime, Horror, Mystery, Thriller Rating: 3,
Movie name: ""In the Company of Men (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Ayn Rand: A Sense of Life (1997)"", Movie Genre: Documentary Rating: 4,
Movie name: ""Wag the Dog (1997)"", Movie Genre: Comedy, Drama Rating: 3,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 4,
Movie name: ""Leave It to Beaver (1997)"", Movie Genre: Comedy Rating: 1,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 4,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Jackie Brown (1997)"", Movie Genre: Crime, Drama Rating: 4"
29,"Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 3,
Movie name: ""Grand Day Out, A (1992)"", Movie Genre: Animation, Comedy Rating: 4,
Movie name: ""Kiss the Girls (1997)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Mouse Hunt (1997)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 2,
Movie name: ""Jackal, The (1997)"", Movie Genre: Action, Thriller Rating: 2,
Movie name: ""Spawn (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 2,
Movie name: ""Tie Me Up! Tie Me Down! (1990)"", Movie Genre: Drama Rating: 4,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 4"
156,"Movie name: ""High Noon (1952)"", Movie Genre: Western Rating: 4,
Movie name: ""Paths of Glory (1957)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Leaving Las Vegas (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Quiz Show (1994)"", Movie Genre: Drama Rating: 4,
Movie name: ""Patton (1970)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Usual Suspects, The (1995)"", Movie Genre: Crime, Thriller Rating: 3,
Movie name: ""Shawshank Redemption, The (1994)"", Movie Genre: Drama Rating: 3,
Movie name: ""Raging Bull (1980)"", Movie Genre: Drama Rating: 4,
Movie name: ""Big Night (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""In the Name of the Father (1993)"", Movie Genre: Drama Rating: 4"
37,"Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 4,
Movie name: ""Money Train (1995)"", Movie Genre: Action Rating: 2,
Movie name: ""Batman (1989)"", Movie Genre: Action, Adventure, Crime, Drama Rating: 5,
Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""Professional, The (1994)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 3,
Movie name: ""Alien (1979)"", Movie Genre: Action, Horror, Sci-Fi, Thriller Rating: 4,
Movie name: ""Executive Decision (1996)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Pulp Fiction (1994)"", Movie Genre: Crime, Drama Rating: 5,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 3,
Movie name: ""Fugitive, The (1993)"", Movie Genre: Action, Thriller Rating: 4"
141,"Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 3,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 5,
Movie name: ""Phantom, The (1996)"", Movie Genre: Adventure Rating: 2,
Movie name: ""Sabrina (1995)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Michael Collins (1996)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4,
Movie name: ""First Kid (1996)"", Movie Genre: Children's, Comedy Rating: 3,
Movie name: ""Dragonheart (1996)"", Movie Genre: Action, Adventure, Fantasy Rating: 5,
Movie name: ""Addicted to Love (1997)"", Movie Genre: Comedy, Romance Rating: 5"
195,"Movie name: ""Dracula: Dead and Loving It (1995)"", Movie Genre: Comedy, Horror Rating: 1,
Movie name: ""Heat (1995)"", Movie Genre: Action, Crime, Thriller Rating: 4,
Movie name: ""Tomorrow Never Dies (1997)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 4,
Movie name: ""Romy and Michele's High School Reunion (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Monty Python's Life of Brian (1979)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Hunt for Red October, The (1990)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""It's a Wonderful Life (1946)"", Movie Genre: Drama Rating: 4,
Movie name: ""Age of Innocence, The (1993)"", Movie Genre: Drama Rating: 4"
108,"Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Fierce Creatures (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 4,
Movie name: ""Mighty Aphrodite (1995)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 3,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 3,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 3"
47,"Movie name: ""Lost Highway (1997)"", Movie Genre: Mystery Rating: 3,
Movie name: ""Kiss Me, Guido (1997)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Boogie Nights (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 5,
Movie name: ""Rosewood (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 2,
Movie name: ""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Rocket Man (1997)"", Movie Genre: Comedy Rating: 3"
255,"Movie name: ""Quest, The (1996)"", Movie Genre: Action, Adventure Rating: 1,
Movie name: ""Dragonheart (1996)"", Movie Genre: Action, Adventure, Fantasy Rating: 1,
Movie name: ""Omen, The (1976)"", Movie Genre: Horror Rating: 3,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""April Fool's Day (1986)"", Movie Genre: Comedy, Horror Rating: 3,
Movie name: ""Bram Stoker's Dracula (1992)"", Movie Genre: Horror, Romance Rating: 2,
Movie name: ""Peacemaker, The (1997)"", Movie Genre: Action, Thriller, War Rating: 3,
Movie name: ""Psycho (1960)"", Movie Genre: Horror, Romance, Thriller Rating: 4,
Movie name: ""Shadow Conspiracy (1997)"", Movie Genre: Thriller Rating: 1,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 4"
89,"Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Graduate, The (1967)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""She's the One (1996)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Dave (1993)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Brassed Off (1996)"", Movie Genre: Comedy, Drama, Romance Rating: 5,
Movie name: ""Muriel's Wedding (1994)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Godfather, The (1972)"", Movie Genre: Action, Crime, Drama Rating: 5,
Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 5,
Movie name: ""Breaking the Waves (1996)"", Movie Genre: Drama Rating: 1"
140,"Movie name: ""Kiss the Girls (1997)"", Movie Genre: Crime, Drama, Thriller Rating: 3,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Everyone Says I Love You (1996)"", Movie Genre: Comedy, Musical, Romance Rating: 4,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 3,
Movie name: ""U Turn (1997)"", Movie Genre: Action, Crime, Mystery Rating: 2,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 4,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Crash (1996)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Soul Food (1997)"", Movie Genre: Drama Rating: 4"
190,"Movie name: ""Substitute, The (1996)"", Movie Genre: Action Rating: 2,
Movie name: ""Eye for an Eye (1996)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 5,
Movie name: ""Long Kiss Goodnight, The (1996)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Tomorrow Never Dies (1997)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Boogie Nights (1997)"", Movie Genre: Drama Rating: 1,
Movie name: ""Juror, The (1996)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 3"
24,"Movie name: ""Shawshank Redemption, The (1994)"", Movie Genre: Drama Rating: 5,
Movie name: ""Amadeus (1984)"", Movie Genre: Drama, Mystery Rating: 5,
Movie name: ""Happy Gilmore (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Clueless (1995)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Fish Called Wanda, A (1988)"", Movie Genre: Comedy Rating: 4,
Movie name: ""To Kill a Mockingbird (1962)"", Movie Genre: Drama Rating: 5,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Jeffrey (1995)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Somewhere in Time (1980)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Bound (1996)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 3"
17,"Movie name: ""Mighty Aphrodite (1995)"", Movie Genre: Comedy Rating: 3,
Movie name: ""People vs. Larry Flynt, The (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Willy Wonka and the Chocolate Factory (1971)"", Movie Genre: Adventure, Children's, Comedy Rating: 4,
Movie name: ""Dead Man Walking (1995)"", Movie Genre: Drama Rating: 3,
Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 4,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 2,
Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 2,
Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 1,
Movie name: ""Michael Collins (1996)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 3"
313,"Movie name: ""Rock, The (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""Philadelphia Story, The (1940)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Clear and Present Danger (1994)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""Night of the Living Dead (1968)"", Movie Genre: Horror, Sci-Fi Rating: 5,
Movie name: ""American Werewolf in London, An (1981)"", Movie Genre: Horror Rating: 4,
Movie name: ""Braveheart (1995)"", Movie Genre: Action, Drama, War Rating: 3,
Movie name: ""Snow White and the Seven Dwarfs (1937)"", Movie Genre: Animation, Children's, Musical Rating: 4,
Movie name: ""Shining, The (1980)"", Movie Genre: Horror Rating: 3,
Movie name: ""Ruling Class, The (1972)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Terminator 2: Judgment Day (1991)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 5"
53,"Movie name: ""River Wild, The (1994)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Rumble in the Bronx (1995)"", Movie Genre: Action, Adventure, Crime Rating: 3,
Movie name: ""Raiders of the Lost Ark (1981)"", Movie Genre: Action, Adventure Rating: 5,
Movie name: ""That Thing You Do! (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""White Squall (1996)"", Movie Genre: Adventure, Drama Rating: 3,
Movie name: ""Star Trek: The Wrath of Khan (1982)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 3,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 4,
Movie name: ""Bridge on the River Kwai, The (1957)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Fifth Element, The (1997)"", Movie Genre: Action, Sci-Fi Rating: 2"
124,"Movie name: ""It's a Wonderful Life (1946)"", Movie Genre: Drama Rating: 1,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 3,
Movie name: ""Seven (Se7en) (1995)"", Movie Genre: Crime, Thriller Rating: 5,
Movie name: ""Night of the Living Dead (1968)"", Movie Genre: Horror, Sci-Fi Rating: 4,
Movie name: ""Manon of the Spring (Manon des sources) (1986)"", Movie Genre: Drama Rating: 5,
Movie name: ""Platoon (1986)"", Movie Genre: Drama, War Rating: 2,
Movie name: ""Fugitive, The (1993)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Die Hard 2 (1990)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Terminator 2: Judgment Day (1991)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 4,
Movie name: ""Die Hard: With a Vengeance (1995)"", Movie Genre: Action, Thriller Rating: 4"
149,"Movie name: ""Everyone Says I Love You (1996)"", Movie Genre: Comedy, Musical, Romance Rating: 2,
Movie name: ""Cop Land (1997)"", Movie Genre: Crime, Drama, Mystery Rating: 2,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Ice Storm, The (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Midnight in the Garden of Good and Evil (1997)"", Movie Genre: Comedy, Crime, Drama, Mystery Rating: 1,
Movie name: ""FairyTale: A True Story (1997)"", Movie Genre: Children's, Drama, Fantasy Rating: 2,
Movie name: ""Sweet Hereafter, The (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Rainmaker, The (1997)"", Movie Genre: Drama Rating: 2,
Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Jackal, The (1997)"", Movie Genre: Action, Thriller Rating: 2"
